id,product_id,invoice_number,sale_date,quantity_sold,selling_price,discount,total_amount
4393,31,INV-001099,2025-03-04,9,56.96,0,512.64
4394,32,INV-002198,2025-03-04,8,62.91,0,503.28
4395,33,INV-000880,2025-03-04,32,20.2,0,646.4
4396,34,INV-001100,2025-03-04,25,31.55,0,788.75
4397,35,INV-002199,2025-03-04,20,37.9,0,758.0
4398,36,INV-000880,2025-03-04,25,22.15,0,553.75
4399,37,INV-001467,2025-03-04,27,22.2,0,599.4
4400,38,INV-001467,2025-03-04,18,27.68,0,498.24
4401,39,INV-001101,2025-03-04,12,83.47,0,1001.64
4402,40,INV-001468,2025-03-04,3,489.48,0,1468.44
4403,41,INV-001101,2025-03-04,25,40.57,0,1014.25
4404,42,INV-002203,2025-03-04,13,67.85,0,882.05
4405,43,INV-001469,2025-03-04,13,235.44,0,3060.72
4406,44,INV-001102,2025-03-04,8,330.49,0,2643.92
4407,45,INV-001102,2025-03-04,12,112.73,0,1352.76
4408,46,INV-002205,2025-03-04,9,181.75,0,1635.75
4409,47,INV-002205,2025-03-04,4,300.79,0,1203.16
4410,48,INV-002206,2025-03-04,15,245.96,0,3689.4
4411,49,INV-001103,2025-03-04,9,552.24,0,4970.16
4412,50,INV-001471,2025-03-04,11,169.85,0,1868.35
4413,51,INV-002207,2025-03-04,12,165.66,0,1987.92
4414,52,INV-001472,2025-03-04,17,117.1,0,1990.7
4415,53,INV-001104,2025-03-04,8,80.32,0,642.56
4416,54,INV-001473,2025-03-04,6,170.65,0,1023.9
4417,55,INV-001473,2025-03-04,9,33.4,10,270.54
4418,56,INV-001105,2025-03-04,10,30.34,0,303.4
4419,57,INV-001474,2025-03-04,11,59.06,0,649.66
4420,58,INV-001474,2025-03-04,4,119.99,0,479.96
4421,59,INV-001106,2025-03-04,3,142.69,0,428.07
4422,60,INV-001475,2025-03-04,6,162.27,0,973.62
4423,61,INV-001106,2025-03-04,3,47.08,0,141.24
4424,62,INV-001107,2025-03-04,10,164.8,0,1648.0
4425,63,INV-001476,2025-03-04,8,115.19,0,921.52
4426,64,INV-001107,2025-03-04,9,126.71,0,1140.39
4427,65,INV-001107,2025-03-04,8,90.41,0,723.28
4428,66,INV-001108,2025-03-04,9,100.29,0,902.61
4429,67,INV-001477,2025-03-04,4,72.75,20,232.8
4430,68,INV-000887,2025-03-04,6,59.07,20,283.54
4431,69,INV-001478,2025-03-04,6,47.72,5,272.0
4432,70,INV-002217,2025-03-04,4,23.9,0,95.6
4433,1,INV-000887,2025-03-05,26,31.7,0,824.2
4434,2,INV-002218,2025-03-05,20,27.53,0,550.6
4435,3,INV-001109,2025-03-05,20,29.61,15,503.37
4436,4,INV-002219,2025-03-05,23,47.73,0,1097.79
4437,5,INV-000888,2025-03-05,21,45.94,5,916.5
4438,6,INV-000888,2025-03-05,13,54.22,15,599.13
4439,7,INV-001110,2025-03-05,11,38.66,0,425.26
4440,8,INV-001111,2025-03-05,10,41.75,0,417.5
4441,9,INV-001111,2025-03-05,6,63.09,0,378.54
4442,10,INV-001111,2025-03-05,19,36.61,0,695.59
4443,11,INV-002222,2025-03-05,11,57.14,0,628.54
4444,12,INV-000889,2025-03-05,5,72.16,5,342.76
4445,13,INV-001482,2025-03-05,45,41.38,0,1862.1
4446,14,INV-002224,2025-03-05,39,41.22,0,1607.58
4447,15,INV-001483,2025-03-05,44,41.54,0,1827.76
4448,16,INV-001483,2025-03-05,28,41.28,0,1155.84
4449,17,INV-000890,2025-03-05,33,44.4,5,1391.94
4450,18,INV-002226,2025-03-05,10,119.77,0,1197.7
4451,19,INV-002226,2025-03-05,20,113.47,0,2269.4
4452,20,INV-002227,2025-03-05,13,127.04,0,1651.52
4453,21,INV-000891,2025-03-05,63,19.82,0,1248.66
4454,22,INV-000891,2025-03-05,5,308.87,0,1544.35
4455,23,INV-000892,2025-03-05,19,274.63,0,5217.97
4456,24,INV-001115,2025-03-05,16,594.81,0,9516.96
4457,25,INV-000892,2025-03-05,28,167.42,5,4453.37
4458,26,INV-002230,2025-03-05,21,25.73,0,540.33
4459,27,INV-000892,2025-03-05,14,730.84,0,10231.76
4460,28,INV-002231,2025-03-05,23,48.22,0,1109.06
4461,29,INV-002231,2025-03-05,19,162.33,0,3084.27
4462,30,INV-001488,2025-03-05,17,155.36,0,2641.12
4463,31,INV-000893,2025-03-05,9,57.28,20,412.42
4464,32,INV-001489,2025-03-05,7,62.28,0,435.96
4465,33,INV-001489,2025-03-05,34,19.72,0,670.48
4466,34,INV-001489,2025-03-05,28,32.11,0,899.08
4467,35,INV-001490,2025-03-05,19,37.91,0,720.29
4468,36,INV-001490,2025-03-05,24,21.65,0,519.6
4469,37,INV-000894,2025-03-05,29,21.78,0,631.62
4470,38,INV-001118,2025-03-05,22,27.77,0,610.94
4471,39,INV-001118,2025-03-05,11,86.06,0,946.66
4472,40,INV-002237,2025-03-05,2,472.94,0,945.88
4473,41,INV-000895,2025-03-05,22,39.7,20,698.72
4474,42,INV-001492,2025-03-05,15,67.29,0,1009.35
4475,43,INV-002238,2025-03-05,11,235.5,15,2201.92
4476,44,INV-001493,2025-03-05,10,328.14,15,2789.19
4477,45,INV-001493,2025-03-05,12,114.56,10,1237.25
4478,46,INV-001120,2025-03-05,9,182.13,10,1475.25
4479,47,INV-000896,2025-03-05,4,307.87,0,1231.48
4480,48,INV-001494,2025-03-05,13,253.47,0,3295.11
4481,49,INV-002241,2025-03-05,8,554.46,0,4435.68
4482,50,INV-000897,2025-03-05,10,167.36,0,1673.6
4483,51,INV-002242,2025-03-05,11,168.74,0,1856.14
4484,52,INV-000897,2025-03-05,14,112.76,0,1578.64
4485,53,INV-002243,2025-03-05,9,79.39,0,714.51
4486,54,INV-001122,2025-03-05,6,168.62,0,1011.72
4487,55,INV-000898,2025-03-05,10,34.54,0,345.4
4488,56,INV-001123,2025-03-05,12,30.13,10,325.4
4489,57,INV-001497,2025-03-05,11,58.07,0,638.77
4490,58,INV-001123,2025-03-05,4,121.41,10,437.08
4491,59,INV-000899,2025-03-05,3,140.52,5,400.48
4492,60,INV-002247,2025-03-05,5,162.21,0,811.05
4493,61,INV-001124,2025-03-05,3,48.41,20,116.18
4494,62,INV-002248,2025-03-05,11,162.47,0,1787.17
4495,63,INV-001124,2025-03-05,7,114.33,5,760.29
4496,64,INV-002249,2025-03-05,8,127.03,0,1016.24
4497,65,INV-001125,2025-03-05,8,90.31,0,722.48
4498,66,INV-002250,2025-03-05,8,97.51,0,780.08
4499,67,INV-001500,2025-03-05,4,71.85,10,258.66
4500,68,INV-000901,2025-03-05,6,58.83,0,352.98
4501,69,INV-001126,2025-03-05,6,47.35,0,284.1
4502,70,INV-001501,2025-03-05,3,23.55,15,60.05
4503,1,INV-002252,2025-03-06,23,31.54,0,725.42
4504,2,INV-001127,2025-03-06,21,27.77,0,583.17
4505,3,INV-002253,2025-03-06,18,30.29,0,545.22
4506,4,INV-001503,2025-03-06,28,48.66,0,1362.48
4507,5,INV-001127,2025-03-06,21,46.38,0,973.98
4508,6,INV-001128,2025-03-06,13,54.55,0,709.15
4509,7,INV-001504,2025-03-06,11,38.59,0,424.49
4510,8,INV-002256,2025-03-06,9,41.4,0,372.6
4511,9,INV-001504,2025-03-06,6,61.61,0,369.66
4512,10,INV-002257,2025-03-06,16,36.35,0,581.6
4513,11,INV-001129,2025-03-06,10,57.43,0,574.3
4514,12,INV-001129,2025-03-06,6,71.32,0,427.92
4515,13,INV-000904,2025-03-06,46,41.32,0,1900.72
4516,14,INV-000904,2025-03-06,45,41.79,20,1504.44
4517,15,INV-001506,2025-03-06,51,42.39,0,2161.89
4518,16,INV-000904,2025-03-06,37,41.97,0,1552.89
4519,17,INV-002260,2025-03-06,52,43.2,15,1909.44
4520,18,INV-001131,2025-03-06,7,118.2,0,827.4
4521,19,INV-000905,2025-03-06,16,115.13,0,1842.08
4522,20,INV-000905,2025-03-06,14,125.97,0,1763.58
4523,21,INV-001131,2025-03-06,79,20.11,0,1588.69
4524,22,INV-000905,2025-03-06,6,310.15,0,1860.9
4525,23,INV-002263,2025-03-06,20,277.63,0,5552.6
4526,24,INV-001509,2025-03-06,16,583.62,0,9337.92
4527,25,INV-000906,2025-03-06,27,166.72,0,4501.44
4528,26,INV-000906,2025-03-06,23,26.41,0,607.43
4529,27,INV-001510,2025-03-06,13,735.75,10,8608.28
4530,28,INV-000907,2025-03-06,24,47.65,15,972.06
4531,29,INV-000907,2025-03-06,21,167.83,0,3524.43
4532,30,INV-001134,2025-03-06,18,152.96,0,2753.28
4533,31,INV-001512,2025-03-06,9,58.48,20,421.06
4534,32,INV-001134,2025-03-06,9,61.87,0,556.83
4535,33,INV-001512,2025-03-06,35,20.06,0,702.1
4536,34,INV-000908,2025-03-06,28,32.52,0,910.56
4537,35,INV-001135,2025-03-06,20,38.51,0,770.2
4538,36,INV-001135,2025-03-06,30,22.11,0,663.3
4539,37,INV-001514,2025-03-06,23,22.2,20,408.48
4540,38,INV-002271,2025-03-06,22,28.33,5,592.1
4541,39,INV-001136,2025-03-06,10,83.71,0,837.1
4542,40,INV-000909,2025-03-06,2,483.0,0,966.0
4543,41,INV-000909,2025-03-06,25,40.71,0,1017.75
4544,42,INV-001515,2025-03-06,13,68.1,0,885.3
4545,43,INV-000910,2025-03-06,11,235.27,10,2329.17
4546,44,INV-000910,2025-03-06,8,333.9,0,2671.2
4547,45,INV-002274,2025-03-06,13,113.34,5,1399.75
4548,46,INV-002275,2025-03-06,8,182.81,0,1462.48
4549,47,INV-000910,2025-03-06,5,300.33,0,1501.65
4550,48,INV-001517,2025-03-06,13,246.3,0,3201.9
4551,49,INV-000911,2025-03-06,9,557.44,10,4515.26
4552,50,INV-001139,2025-03-06,10,167.8,0,1678.0
4553,51,INV-000911,2025-03-06,10,169.03,0,1690.3
4554,52,INV-000911,2025-03-06,13,114.67,5,1416.17
4555,53,INV-002278,2025-03-06,8,80.98,0,647.84
4556,54,INV-002279,2025-03-06,5,174.2,0,871.0
4557,55,INV-001520,2025-03-06,11,34.67,0,381.37
4558,56,INV-001140,2025-03-06,13,29.4,0,382.2
4559,57,INV-001520,2025-03-06,11,58.58,0,644.38
4560,58,INV-001141,2025-03-06,4,121.23,0,484.92
4561,59,INV-001521,2025-03-06,3,139.78,0,419.34
4562,60,INV-002282,2025-03-06,6,158.2,0,949.2
4563,61,INV-001141,2025-03-06,3,47.96,0,143.88
4564,62,INV-001142,2025-03-06,11,162.98,0,1792.78
4565,63,INV-001142,2025-03-06,9,114.23,0,1028.07
4566,64,INV-002284,2025-03-06,9,122.7,0,1104.3
4567,65,INV-001142,2025-03-06,9,89.63,0,806.67
4568,66,INV-001143,2025-03-06,9,97.58,0,878.22
4569,67,INV-001524,2025-03-06,4,73.05,15,248.37
4570,68,INV-002286,2025-03-06,5,58.74,0,293.7
4571,69,INV-001524,2025-03-06,6,47.18,0,283.08
4572,70,INV-000915,2025-03-06,4,23.59,0,94.36
4573,71,INV-000915,2025-03-06,2,38.15,0,76.3
4574,1,INV-001525,2025-03-07,27,31.38,0,847.26
4575,2,INV-000916,2025-03-07,22,28.44,5,594.4
4576,3,INV-002289,2025-03-07,18,29.75,0,535.5
4577,4,INV-000916,2025-03-07,27,47.2,0,1274.4
4578,5,INV-001145,2025-03-07,20,46.86,0,937.2
4579,6,INV-002290,2025-03-07,12,54.76,0,657.12
4580,7,INV-001527,2025-03-07,10,37.62,0,376.2
4581,8,INV-002291,2025-03-07,10,41.83,0,418.3
4582,9,INV-001528,2025-03-07,7,62.01,0,434.07
4583,10,INV-001146,2025-03-07,17,35.54,0,604.18
4584,11,INV-002293,2025-03-07,12,57.85,5,659.49
4585,12,INV-000918,2025-03-07,6,70.89,10,382.81
4586,13,INV-001147,2025-03-07,58,42.0,0,2436.0
4587,14,INV-001530,2025-03-07,57,41.68,15,2019.4
4588,15,INV-001530,2025-03-07,48,42.79,0,2053.92
4589,16,INV-001530,2025-03-07,37,42.49,0,1572.13
4590,17,INV-001148,2025-03-07,39,43.62,0,1701.18
4591,18,INV-000919,2025-03-07,9,121.75,0,1095.75
4592,19,INV-001531,2025-03-07,17,117.17,0,1991.89
4593,20,INV-002297,2025-03-07,13,123.85,0,1610.05
4594,21,INV-000919,2025-03-07,78,20.36,20,1270.46
4595,22,INV-001532,2025-03-07,6,313.56,0,1881.36
4596,23,INV-001533,2025-03-07,23,274.4,0,6311.2
4597,24,INV-001533,2025-03-07,18,584.76,10,9473.11
4598,25,INV-001150,2025-03-07,24,169.36,5,3861.41
4599,26,INV-001150,2025-03-07,22,25.61,0,563.42
4600,27,INV-000921,2025-03-07,12,722.88,15,7373.38
4601,28,INV-000921,2025-03-07,24,47.64,0,1143.36
4602,29,INV-002302,2025-03-07,16,165.17,20,2114.18
4603,30,INV-001535,2025-03-07,17,157.59,10,2411.13
4604,31,INV-001535,2025-03-07,9,58.43,0,525.87
4605,32,INV-000922,2025-03-07,9,61.27,0,551.43
4606,33,INV-000922,2025-03-07,35,20.35,0,712.25
4607,34,INV-000922,2025-03-07,23,31.62,20,581.81
4608,35,INV-001153,2025-03-07,17,38.3,0,651.1
4609,36,INV-001537,2025-03-07,27,22.23,0,600.21
4610,37,INV-001153,2025-03-07,24,22.35,0,536.4
4611,38,INV-000923,2025-03-07,20,27.91,0,558.2
4612,39,INV-000923,2025-03-07,12,86.45,0,1037.4
4613,40,INV-001154,2025-03-07,2,484.68,0,969.36
4614,41,INV-001154,2025-03-07,27,40.34,0,1089.18
4615,42,INV-000924,2025-03-07,12,69.2,0,830.4
4616,43,INV-002309,2025-03-07,13,234.4,5,2894.84
4617,44,INV-002309,2025-03-07,9,324.48,0,2920.32
4618,45,INV-001155,2025-03-07,14,115.04,10,1449.5
4619,46,INV-001540,2025-03-07,9,182.87,0,1645.83
4620,47,INV-000925,2025-03-07,5,303.87,0,1519.35
4621,48,INV-002311,2025-03-07,15,246.53,0,3697.95
4622,49,INV-001156,2025-03-07,8,558.13,10,4018.54
4623,50,INV-001542,2025-03-07,12,173.09,0,2077.08
4624,51,INV-002313,2025-03-07,10,165.94,0,1659.4
4625,52,INV-002313,2025-03-07,16,114.71,0,1835.36
4626,53,INV-001543,2025-03-07,8,81.19,15,552.09
4627,54,INV-001157,2025-03-07,5,169.09,20,676.36
4628,55,INV-000926,2025-03-07,9,34.17,0,307.53
4629,56,INV-002315,2025-03-07,11,29.65,0,326.15
4630,57,INV-000927,2025-03-07,11,57.89,0,636.79
4631,58,INV-000927,2025-03-07,4,121.6,20,389.12
4632,59,INV-000927,2025-03-07,3,140.09,0,420.27
4633,60,INV-000927,2025-03-07,7,157.78,0,1104.46
4634,61,INV-001545,2025-03-07,3,47.98,20,115.15
4635,62,INV-000928,2025-03-07,10,163.22,0,1632.2
4636,63,INV-002319,2025-03-07,7,114.05,0,798.35
4637,64,INV-001546,2025-03-07,8,125.39,0,1003.12
4638,65,INV-001547,2025-03-07,8,89.99,0,719.92
4639,66,INV-001547,2025-03-07,9,99.45,20,716.04
4640,67,INV-001161,2025-03-07,4,71.56,0,286.24
4641,68,INV-002321,2025-03-07,5,57.69,0,288.45
4642,69,INV-001548,2025-03-07,5,48.17,0,240.85
4643,70,INV-000929,2025-03-07,4,24.46,0,97.84
4644,1,INV-002323,2025-03-08,25,31.77,0,794.25
4645,2,INV-000930,2025-03-08,30,28.27,0,848.1
4646,3,INV-001549,2025-03-08,28,30.51,0,854.28
4647,4,INV-000930,2025-03-08,33,47.08,0,1553.64
4648,5,INV-001163,2025-03-08,21,45.51,5,907.92
4649,6,INV-001550,2025-03-08,17,55.53,0,944.01
4650,7,INV-000931,2025-03-08,15,37.59,0,563.85
4651,8,INV-001551,2025-03-08,10,41.76,0,417.6
4652,9,INV-001551,2025-03-08,8,62.4,0,499.2
4653,10,INV-000931,2025-03-08,29,36.45,0,1057.05
4654,11,INV-000931,2025-03-08,16,58.3,5,886.16
4655,12,INV-002328,2025-03-08,9,71.05,0,639.45
4656,13,INV-000932,2025-03-08,73,42.47,20,2480.25
4657,14,INV-001553,2025-03-08,57,42.39,0,2416.23
4658,15,INV-001165,2025-03-08,45,42.68,15,1632.51
4659,16,INV-002330,2025-03-08,37,42.28,0,1564.36
4660,17,INV-002331,2025-03-08,42,44.23,0,1857.66
4661,18,INV-001554,2025-03-08,9,120.49,0,1084.41
4662,19,INV-000933,2025-03-08,22,113.79,0,2503.38
4663,20,INV-000933,2025-03-08,14,124.27,0,1739.78
4664,21,INV-000933,2025-03-08,83,19.99,0,1659.17
4665,22,INV-001556,2025-03-08,6,306.3,0,1837.8
4666,23,INV-001556,2025-03-08,18,272.94,0,4912.92
4667,24,INV-001167,2025-03-08,10,589.87,0,5898.7
4668,25,INV-002335,2025-03-08,19,169.4,10,2896.74
4669,26,INV-001168,2025-03-08,21,25.81,0,542.01
4670,27,INV-000935,2025-03-08,8,724.4,10,5215.68
4671,28,INV-000935,2025-03-08,18,48.88,0,879.84
4672,29,INV-001558,2025-03-08,13,161.99,0,2105.87
4673,30,INV-001558,2025-03-08,11,156.51,10,1549.45
4674,31,INV-000935,2025-03-08,8,57.79,0,462.32
4675,32,INV-000936,2025-03-08,7,61.36,0,429.52
4676,33,INV-001170,2025-03-08,36,19.68,0,708.48
4677,34,INV-001560,2025-03-08,32,31.93,0,1021.76
4678,35,INV-001560,2025-03-08,21,38.61,0,810.81
4679,36,INV-000936,2025-03-08,39,22.01,20,686.71
4680,37,INV-001171,2025-03-08,31,22.02,0,682.62
4681,38,INV-002341,2025-03-08,28,27.66,10,697.03
4682,39,INV-001561,2025-03-08,12,83.32,0,999.84
4683,41,INV-001171,2025-03-08,23,39.89,0,917.47
4684,42,INV-000937,2025-03-08,14,68.89,0,964.46
4685,43,INV-000938,2025-03-08,10,234.2,0,2342.0
4686,44,INV-001172,2025-03-08,7,333.8,10,2102.94
4687,45,INV-001563,2025-03-08,11,117.16,0,1288.76
4688,46,INV-001173,2025-03-08,7,178.25,0,1247.75
4689,47,INV-001173,2025-03-08,4,303.45,0,1213.8
4690,48,INV-001173,2025-03-08,12,246.98,15,2519.2
4691,49,INV-001173,2025-03-08,8,560.6,0,4484.8
4692,50,INV-000939,2025-03-08,9,167.78,0,1510.02
4693,51,INV-000939,2025-03-08,9,166.26,10,1346.71
4694,52,INV-002348,2025-03-08,12,117.05,0,1404.6
4695,53,INV-000940,2025-03-08,8,80.83,0,646.64
4696,54,INV-001566,2025-03-08,6,173.97,0,1043.82
4697,55,INV-002349,2025-03-08,11,34.55,0,380.05
4698,56,INV-000940,2025-03-08,12,29.71,0,356.52
4699,57,INV-002350,2025-03-08,12,58.32,20,559.87
4700,58,INV-000941,2025-03-08,4,120.78,0,483.12
4701,59,INV-001176,2025-03-08,3,141.1,0,423.3
4702,60,INV-000941,2025-03-08,6,159.16,0,954.96
4703,61,INV-001176,2025-03-08,3,48.86,0,146.58
4704,62,INV-000941,2025-03-08,15,161.9,0,2428.5
4705,63,INV-002353,2025-03-08,11,115.87,15,1083.38
4706,64,INV-000942,2025-03-08,11,124.78,0,1372.58
4707,65,INV-001177,2025-03-08,8,88.3,15,600.44
4708,66,INV-000942,2025-03-08,12,100.69,0,1208.28
4709,67,INV-001570,2025-03-08,4,72.0,0,288.0
4710,68,INV-001178,2025-03-08,5,56.97,0,284.85
4711,69,INV-000943,2025-03-08,5,48.23,5,229.09
4712,70,INV-000943,2025-03-08,4,24.11,0,96.44
4713,71,INV-002357,2025-03-08,2,37.76,0,75.52
4714,1,INV-002358,2025-03-09,35,32.21,0,1127.35
4715,2,INV-000944,2025-03-09,30,28.02,0,840.6
4716,3,INV-001180,2025-03-09,26,29.94,0,778.44
4717,4,INV-002359,2025-03-09,35,47.11,0,1648.85
4718,5,INV-000944,2025-03-09,27,46.11,0,1244.97
4719,6,INV-000944,2025-03-09,14,55.89,0,782.46
4720,7,INV-001181,2025-03-09,13,38.23,5,472.14
4721,8,INV-001181,2025-03-09,11,42.68,10,422.53
4722,9,INV-001181,2025-03-09,8,62.41,0,499.28
4723,10,INV-001181,2025-03-09,23,36.04,0,828.92
4724,11,INV-001575,2025-03-09,18,58.7,0,1056.6
4725,12,INV-001576,2025-03-09,10,72.6,0,726.0
4726,13,INV-000946,2025-03-09,69,42.79,0,2952.51
4727,14,INV-001576,2025-03-09,51,41.98,15,1819.83
4728,15,INV-002365,2025-03-09,34,41.51,0,1411.34
4729,16,INV-001577,2025-03-09,39,41.99,0,1637.61
4730,17,INV-001183,2025-03-09,54,43.36,0,2341.44
4731,18,INV-001183,2025-03-09,13,118.94,0,1546.22
4732,19,INV-001578,2025-03-09,20,115.42,15,1962.14
4733,20,INV-001184,2025-03-09,16,127.33,0,2037.28
4734,21,INV-001184,2025-03-09,93,19.94,20,1483.54
4735,22,INV-001184,2025-03-09,5,308.78,15,1312.31
4736,23,INV-001579,2025-03-09,20,273.66,5,5199.54
4737,24,INV-001185,2025-03-09,10,594.85,5,5651.07
4738,25,INV-001580,2025-03-09,20,165.1,0,3302.0
4739,26,INV-002370,2025-03-09,18,26.17,0,471.06
4740,27,INV-002371,2025-03-09,9,733.24,0,6599.16
4741,28,INV-001581,2025-03-09,21,48.16,20,809.09
4742,29,INV-000949,2025-03-09,14,165.83,0,2321.62
4743,30,INV-001582,2025-03-09,13,154.35,0,2006.55
4744,31,INV-001187,2025-03-09,6,57.58,5,328.21
4745,32,INV-001187,2025-03-09,7,63.01,0,441.07
4746,33,INV-001583,2025-03-09,32,19.98,0,639.36
4747,34,INV-001187,2025-03-09,28,31.39,10,791.03
4748,35,INV-000950,2025-03-09,20,38.38,0,767.6
4749,36,INV-000950,2025-03-09,36,22.23,10,720.25
4750,37,INV-001188,2025-03-09,32,22.15,0,708.8
4751,38,INV-001188,2025-03-09,23,28.0,0,644.0
4752,39,INV-001585,2025-03-09,11,85.3,10,844.47
4753,40,INV-002377,2025-03-09,2,476.26,20,762.02
4754,41,INV-002378,2025-03-09,20,39.57,10,712.26
4755,42,INV-002378,2025-03-09,11,69.07,0,759.77
4756,43,INV-001586,2025-03-09,11,231.55,0,2547.05
4757,44,INV-001586,2025-03-09,9,336.36,0,3027.24
4758,45,INV-000952,2025-03-09,11,117.18,0,1288.98
4759,46,INV-001587,2025-03-09,7,179.48,0,1256.36
4760,47,INV-000953,2025-03-09,4,303.01,0,1212.04
4761,48,INV-000953,2025-03-09,11,253.69,0,2790.59
4762,49,INV-001191,2025-03-09,7,561.08,20,3142.05
4763,50,INV-001588,2025-03-09,10,172.25,0,1722.5
4764,51,INV-001589,2025-03-09,9,169.65,0,1526.85
4765,52,INV-001192,2025-03-09,13,116.0,0,1508.0
4766,53,INV-000954,2025-03-09,8,79.08,0,632.64
4767,54,INV-000954,2025-03-09,6,170.64,0,1023.84
4768,55,INV-000954,2025-03-09,9,34.64,0,311.76
4769,56,INV-000954,2025-03-09,11,30.16,0,331.76
4770,57,INV-001193,2025-03-09,13,58.83,0,764.79
4771,58,INV-001193,2025-03-09,4,118.75,10,427.5
4772,59,INV-000955,2025-03-09,3,139.28,5,396.95
4773,60,INV-002387,2025-03-09,5,160.9,0,804.5
4774,61,INV-002388,2025-03-09,3,48.04,10,129.71
4775,62,INV-001194,2025-03-09,14,163.48,0,2288.72
4776,63,INV-002389,2025-03-09,12,113.55,0,1362.6
4777,64,INV-002389,2025-03-09,13,126.67,0,1646.71
4778,65,INV-002390,2025-03-09,8,89.22,0,713.76
4779,66,INV-001195,2025-03-09,9,98.28,0,884.52
4780,67,INV-002391,2025-03-09,4,73.35,0,293.4
4781,68,INV-000957,2025-03-09,4,57.44,5,218.27
4782,69,INV-002392,2025-03-09,5,48.14,20,192.56
4783,70,INV-001196,2025-03-09,4,23.67,5,89.95
4784,71,INV-002393,2025-03-09,2,38.3,0,76.6
4785,1,INV-000958,2025-03-10,23,32.37,0,744.51
4786,2,INV-000958,2025-03-10,20,27.78,5,527.82
4787,3,INV-000958,2025-03-10,18,30.08,0,541.44
4788,4,INV-001198,2025-03-10,26,47.73,0,1240.98
4789,5,INV-002395,2025-03-10,17,45.77,0,778.09
4790,6,INV-002396,2025-03-10,13,54.2,10,634.14
4791,7,INV-001198,2025-03-10,10,37.77,5,358.82
4792,8,INV-000959,2025-03-10,8,42.34,0,338.72
4793,9,INV-001199,2025-03-10,7,61.49,0,430.43
4794,10,INV-001199,2025-03-10,16,36.55,0,584.8
4795,11,INV-000960,2025-03-10,10,56.88,0,568.8
4796,12,INV-000960,2025-03-10,6,72.5,0,435.0
4797,13,INV-000960,2025-03-10,41,41.32,0,1694.12
4798,14,INV-000960,2025-03-10,43,42.64,0,1833.52
4799,15,INV-001600,2025-03-10,43,41.42,0,1781.06
4800,16,INV-002401,2025-03-10,31,42.14,0,1306.34
4801,17,INV-002401,2025-03-10,37,44.17,5,1552.58
4802,18,INV-001601,2025-03-10,7,119.03,0,833.21
4803,19,INV-002402,2025-03-10,16,116.84,0,1869.44
4804,20,INV-001602,2025-03-10,12,125.85,0,1510.2
4805,21,INV-000962,2025-03-10,73,19.95,0,1456.35
4806,22,INV-001202,2025-03-10,6,310.67,20,1491.22
4807,23,INV-001202,2025-03-10,15,274.33,0,4114.95
4808,24,INV-001203,2025-03-10,11,601.52,0,6616.72
4809,25,INV-001203,2025-03-10,14,171.08,0,2395.12
4810,26,INV-001203,2025-03-10,17,25.83,0,439.11
4811,27,INV-001203,2025-03-10,7,741.01,15,4409.01
4812,28,INV-000963,2025-03-10,16,48.64,0,778.24
4813,29,INV-002407,2025-03-10,12,161.94,0,1943.28
4814,30,INV-001204,2025-03-10,13,152.9,0,1987.7
4815,31,INV-002408,2025-03-10,6,57.36,0,344.16
4816,32,INV-001205,2025-03-10,7,61.25,0,428.75
4817,33,INV-002409,2025-03-10,27,19.87,0,536.49
4818,34,INV-000964,2025-03-10,22,31.56,20,555.46
4819,35,INV-002410,2025-03-10,14,38.73,0,542.22
4820,36,INV-000965,2025-03-10,21,21.83,0,458.43
4821,37,INV-001206,2025-03-10,22,22.0,0,484.0
4822,38,INV-001206,2025-03-10,16,27.91,15,379.58
4823,39,INV-001206,2025-03-10,10,85.05,0,850.5
4824,40,INV-002413,2025-03-10,2,485.38,0,970.76
4825,41,INV-001207,2025-03-10,16,39.9,0,638.4
4826,42,INV-000966,2025-03-10,12,69.07,0,828.84
4827,43,INV-001610,2025-03-10,10,239.09,0,2390.9
4828,44,INV-001208,2025-03-10,7,324.16,0,2269.12
4829,45,INV-000966,2025-03-10,11,116.18,0,1277.98
4830,46,INV-000967,2025-03-10,6,182.93,5,1042.7
4831,47,INV-001208,2025-03-10,3,309.29,0,927.87
4832,48,INV-000967,2025-03-10,11,248.44,10,2459.56
4833,49,INV-002417,2025-03-10,5,550.31,0,2751.55
4834,50,INV-001209,2025-03-10,9,171.1,0,1539.9
4835,51,INV-000968,2025-03-10,8,165.21,0,1321.68
4836,52,INV-000968,2025-03-10,10,115.92,0,1159.2
4837,53,INV-002419,2025-03-10,8,78.88,0,631.04
4838,54,INV-002420,2025-03-10,5,168.73,0,843.65
4839,55,INV-000968,2025-03-10,9,33.41,0,300.69
4840,56,INV-001211,2025-03-10,13,30.37,0,394.81
4841,57,INV-001211,2025-03-10,9,58.51,10,473.93
4842,58,INV-001211,2025-03-10,4,120.65,0,482.6
4843,59,INV-001615,2025-03-10,3,139.48,0,418.44
4844,60,INV-002423,2025-03-10,6,161.26,0,967.56
4845,61,INV-001616,2025-03-10,3,47.04,15,119.95
4846,62,INV-000970,2025-03-10,10,163.72,15,1391.62
4847,63,INV-001212,2025-03-10,7,116.84,0,817.88
4848,64,INV-002425,2025-03-10,5,125.67,0,628.35
4849,65,INV-002425,2025-03-10,7,90.73,0,635.11
4850,66,INV-000971,2025-03-10,7,99.56,5,662.07
